,count,mean,std,min,25%,50%,75%,max
1128,8699.0,0.0006522008035545466,0.005070460299325637,0.0,0.0,0.0,0.0,0.19523518
1129,8699.0,0.1405794164953029,0.20288358786264585,0.0,0.012043304000000001,0.058028854,0.18710026000000002,2.3057218
1130,8699.0,0.002686518428647971,0.010995256923459167,0.0,0.0,0.0,0.0,0.3138252
1131,8699.0,0.0026094019499096448,0.009896535436632391,0.0,0.0,0.0,0.0,0.16753615
1132,8699.0,0.23573824476332142,0.2927366994727561,0.0,0.0324384135,0.10976886,0.34379963999999996,2.01921
1133,8699.0,0.01781261941310608,0.04662664915389957,0.0,0.0,0.0,0.013727669,0.69509226
1134,8699.0,0.008825562863564665,0.026084966528771323,0.0,0.0,0.0,0.00331935795,0.40497616
1135,8699.0,0.0003890775867147143,0.0027116529003713757,0.0,0.0,0.0,0.0,0.1050149
1136,8699.0,0.0026886559759360267,0.009416527882798823,0.0,0.0,0.0,0.0,0.14679936
1137,8699.0,0.0009045190899869295,0.003513662317592948,0.0,0.0,0.0,0.0,0.06200547
1138,8699.0,0.00016200112111966892,0.003238265357592137,0.0,0.0,0.0,0.0,0.1779714
1139,8699.0,0.11489814095228451,0.15599140631350983,0.0,0.009881798,0.04633263,0.165692405,1.185622
1140,8699.0,0.47287249632239103,0.3784183822494089,0.0,0.179240895,0.38609096,0.673307965,3.1729515
1141,8699.0,0.0011538880857390505,0.009694345918171221,0.0,0.0,0.0,0.0,0.3935856
1142,8699.0,0.21921712275254396,0.11755234643087004,0.0,0.13086326,0.20947437,0.297759975,0.76491016
1143,8699.0,0.009949233109507358,0.022493819812228102,0.0,0.0,0.0,0.009248076000000001,0.31594095
1144,8699.0,0.0006335322780179103,0.003327641048564149,0.0,0.0,0.0,0.0,0.07430494
1145,8699.0,0.0005282740694047592,0.005307793076161496,0.0,0.0,0.0,0.0,0.16278023
1146,8699.0,0.26399920163161905,0.24464222932752888,0.0,0.08176615749999999,0.19097231,0.37641142,1.6853713
1147,8699.0,0.009893470901323257,0.023523850274962732,0.0,0.0,0.0,0.009332902,0.37598187
1148,8699.0,0.003267393520410047,0.012419788517361564,0.0,0.0,0.0,0.0,0.26431707
1149,8699.0,0.0014993552426860273,0.005112354301606983,0.0,0.0,0.0,0.0,0.09115505
1150,8699.0,0.07651058978271112,0.10503711239675789,0.0,0.0,0.02893534,0.121103635,1.2949136
1151,8699.0,0.1461834983440668,0.12781503396129515,0.0,0.054517383,0.11040922,0.202304145,0.97557294
1152,8699.0,0.01016697738458754,0.022893231821398876,0.0,0.0,0.0,0.0122707645,0.4513615
1153,8699.0,0.008154277950637454,0.01740794130031833,0.0,0.0,0.0,0.008813944,0.234176
1154,8699.0,0.0003074235507081734,0.0027685485123042242,0.0,0.0,0.0,0.0,0.08338609
1155,8699.0,0.005107292036450132,0.013756918458063245,0.0,0.0,0.0,0.00354144735,0.28056207
1156,8699.0,0.006349133044215772,0.016194869653777956,0.0,0.0,0.0,0.00417885045,0.36011997
1157,8699.0,0.009425752755551351,0.03242489372113773,0.0,0.0,0.0,0.0026634750000000002,0.8680509
1158,8699.0,0.020128369567444473,0.05577581816433355,0.0,0.0,0.0,0.011557166,0.8021391
1159,8699.0,0.020121968096161354,0.03914691756675334,0.0,0.0,0.0015616195,0.0242100295,0.4253732
1160,8699.0,5.498226451316243e-05,0.0012245487056292005,0.0,0.0,0.0,0.0,0.053351708
1161,8699.0,0.0009912143028201173,0.0038388062793885424,0.0,0.0,0.0,0.0,0.086562574
